feature_1,feature_2,target
0.21638463987860568,0.4841985872127087,1
0.282998703274955,0.10052610809079077,0
0.014148367256063832,0.5341350892676633,1
0.6974173929101944,0.1262794929584089,0
0.5740642196263323,0.4693969449305102,0
0.9410635967681032,0.4777291872656877,0
0.6294457069519983,0.05360907429253314,0
0.9939181227102202,0.11845156221146158,0
0.22568713706503463,0.5225725351302178,1
0.9900312604667979,0.3053802443193604,0
0.947590200325378,0.20778790582355133,0
0.17381354832643447,0.07506486890116792,1
0.2912592890310276,0.23147623455602584,0
0.6873849200712427,0.9239110444825487,1
0.9336684584455133,0.42513896610421165,0
0.8266311596500596,0.07140983685581415,0
0.5692070493190924,0.28861058830584174,0
0.9426762407440408,0.5004721771179256,0
0.43202866416077257,0.32232158335829997,0
0.8359586139061813,0.5751991092199304,1
0.2695110259670539,0.040231673144616176,0
0.9160727879267675,0.18148914722312592,0
0.09124240629382718,0.34796105629465046,0
0.3298036635789654,0.6936736739834325,1
0.5500966089717829,0.45482590860172945,0
0.40417505700074563,0.5145962523291051,1
0.4132475707993215,0.18758254139452712,0
0.759990536061017,0.20355823835027387,0
0.6982500291221723,0.12142608336261984,0
0.1583781638052324,0.55083900700267,1
0.912929878484168,0.4614478941787834,0
0.7166033259917911,0.5088720150695117,0
0.24373090607513836,0.5512650768804697,1
0.8793262551464761,0.8640269344285881,1
0.9342483936825201,0.5077376758096565,0
0.5869377224141611,0.9989023332293387,1
0.34512394169300753,0.551917417070811,1
0.18865237370710541,0.6974984276205713,1
0.04364729909730192,0.7447051515651959,1
0.6636888294845347,0.820747551709555,1
0.5022911501329659,0.590180429309567,1
0.5259510868075614,0.4569280744742422,0
0.15436121877154885,0.46949060098473194,1
0.6498366525792726,0.8517652923506914,1
0.31666115393339966,0.718717425222983,1
0.06842074718155144,0.6311610168546405,1
0.4339714719231257,0.09844312638319797,0
0.6940011627932345,0.903424062050486,1
0.37484108977531483,0.14556979569939843,0
0.16998364906809738,0.07896835065999463,1
0.9128290160235548,0.14311772012850965,0
0.009397431454871041,0.8046330769751463,1
0.44172978360381443,0.3455656244430817,1
0.25009822440770124,0.8453039251425987,1
0.23720570192757462,0.5719226923507389,1
0.9779444845768627,0.6582298159286807,0
0.7446688411653252,0.04904425077599994,0
0.28619415145919447,0.7988601195075987,1
0.6208911631303041,0.6777644586233594,0
0.6282481036868983,0.9034037040729679,0
0.5795738053684028,0.7323597679392383,0
0.17564007044430663,0.13215979774678355,1
0.9134869744816969,0.8304726195673974,0
0.8064884937937665,0.746559350717045,0
0.14075701500588267,0.9665002094627521,1
0.9672697473000323,0.8045876440205619,0
0.5365723082690591,0.45478602773387466,0
0.8224173012267743,0.9402918917795542,0
0.8842348452148522,0.5614073822498789,0
0.8238553513904476,0.909387638427892,0
0.9462615328819463,0.3043645843560052,0
0.13566404870633653,0.4536437568888926,1
0.41912675341472283,0.7422690147653158,1
0.4893470377896145,0.4081158856977005,1
0.44338308606070165,0.950555169851427,1
0.5444658614821449,0.9778425294520467,1
0.12215971908726375,0.848033188463681,1
0.5971459595195451,0.02135745473637063,0
0.5645779759079633,0.0686101528243559,0
0.8696954267695447,0.3285595534322304,0
0.8584061263801763,0.144687980320508,0
0.6610576425973168,0.02578014978619836,1
0.32377146196202244,0.1742462014061772,1
0.7456652750339957,0.47624596542325026,0
0.5038386897858214,0.9454156429701063,1
0.5214512147130841,0.45804252209768204,0
0.4016172545125605,0.6860974960622327,1
0.08079047741079193,0.60829742363344,1
0.5483564340483605,0.32518544331866794,0
0.6054267915353129,0.09917846167904198,0
0.7689627301047386,0.7208399166575992,0
0.3389316188351752,0.4534989029074473,1
0.6651078630603089,0.37430102343553684,0
0.8317718884748545,0.0932301017036774,0
0.5563707356153501,0.586465082739477,0
0.35359807963376766,0.6653405200029154,1
0.9683986253114745,0.600410091224677,0
0.6567363029881521,0.22424486910756558,0
0.7626056319368497,0.5741000043314627,0
0.8184268595406696,0.6135732805354648,0
0.829460789959663,0.26744772515411064,0
0.33982465677725837,0.00610578940365869,1
0.14187465415126865,0.6331720126555138,0
0.41983249376450316,0.3408959817693328,1
0.5675935566143973,0.0849570399771793,0
0.673968710613113,0.27210284354621894,0
0.27316684436476946,0.7549431436683707,1
0.678486254760133,0.4866327533642508,0
0.5993249569444504,0.007687085899882873,0
0.2555195040214593,0.3281223559378411,0
0.38020744571523624,0.7036712633826636,1
0.07207549659215784,0.8617643620225885,1
0.8621100136120664,0.5757591607368311,0
0.11517337266379823,0.02085655902474881,1
0.8320259130717071,0.9197697517413846,0
0.5888712883029119,0.5239625430006316,0
0.33306862249313196,0.16813270804568659,1
0.9059227315800504,0.3493752654723803,0
0.23626884894672429,0.14644421827769438,1
0.6555090105187391,0.17714612894722914,0
0.7598771496077484,0.448905256995063,0
0.6245217794418948,0.8642468748314162,0
0.44220806383628486,0.3028204351390129,1
0.31040785060631093,0.4519138637006822,1
0.8642500339252391,0.8552933714560903,0
0.5543163713383039,0.7918177972653585,0
0.6518374546486099,0.32152676288042836,0
0.10350187727039162,0.8991268339557735,1
0.17255891143636493,0.24774372359828423,1
0.15874620798154138,0.3728519821013271,1
0.5978858623829895,0.7892269315636647,0
0.678379344840081,0.2841469738781137,0
0.8732796620605389,0.3333620360605566,0
0.9676965076927446,0.698479962811881,0
0.30958188741596093,0.3766793060563002,1
0.8289589728944645,0.7387746721294828,0
0.4234063663221037,0.3618280963467846,1
0.9476682675343469,0.4862709208727273,0
0.8444283886858833,0.10114076366789415,0
0.03774749235756125,0.33676437196428155,1
0.1622472120884505,0.8313450566891255,1
0.43767340513834674,0.41085861149653347,1
0.28492793256335824,0.7485365180954363,1
0.8086238710907864,0.4690156050322527,0
0.9844397935315773,0.4616799784409892,0
0.9662681532059473,0.8168912395812401,0
0.6411790362044472,0.874116945052237,0
0.8511660480847788,0.28506301405932843,0
0.1473486559916043,0.4374725601949808,1
0.3495850781386489,0.02667019080293853,1
0.9945253512382912,0.3749126734177676,1
0.6499606842941816,0.791380637482176,0
0.6960719885759836,0.1387926918181862,1
0.07922577127072128,0.2559239284370447,1
0.5277715058867243,0.11118686032423841,1
0.41982554375344305,0.7938991086394381,0
0.596739042818947,0.016435352205894427,1
0.42923889310333374,0.6148095827759507,0
0.08561395498726176,0.9746544909522217,0
0.9883314855964674,0.5541519524181955,0
0.9810394225515603,0.25365026106921273,1
0.7329410214506417,0.6282569624756564,0
0.044335688295208175,0.5460137452076915,1
0.46462289974703774,0.6953892519960639,0
0.7761903997034217,0.4576795774473532,0
0.041905941930381996,0.9333709799503973,0
0.2533137652026174,0.7532909188188649,0
0.8657982770780576,0.33192468638134454,0
0.7433077055196212,0.8946374949550533,0
0.4975233924936273,0.9243104666269636,0
0.07892700605546787,0.6024532988302272,1
0.08006891107499525,0.6609192214581366,1
0.6897648084454863,0.3515469837719921,0
0.998150597773049,0.2745553600748576,0
0.6375125378832983,0.3633111306509823,0
0.14277946836254973,0.6075729033208553,1
0.7785153735068654,0.36632847310714856,0
0.6790620569133949,0.9488235292655565,0
0.5294598815362896,0.39803404595244996,1
0.7356748594794277,0.4990439602564668,0
0.26028977113990337,0.4462731124056162,1
0.4912001952542241,0.12263742190397087,1
0.44511119274245503,0.08779074110473106,1
0.34742529473856454,0.06493907831607115,1
0.7118091040072126,0.9273244567231778,0
0.12136245507845689,0.20098037117768575,1
0.5540214372595951,0.3689111655012207,1
0.08621548165193271,0.30929071752846216,1
0.769164550374698,0.8233393995083906,0
0.4499744956629961,0.680108990649581,0
0.639793929366663,0.18196313655213736,1
0.05541285001777707,0.12416112063901219,1
0.7093321325292459,0.34602308234187307,0
0.25060530898199906,0.6350570913877459,1
0.5334780297683805,0.5025731447412627,0
0.6587328733837543,0.720632768437273,0
0.825236267326632,0.028373487898877614,1
0.6511299774855999,0.7669590009163111,0
0.6271640102980843,0.2896716568016058,1
0.6849908411956767,0.2974338714297423,1
0.4842511301073592,0.2040230135633987,1
0.7341997548045468,0.8607773657543253,0
0.5616512157483692,0.31911588640315725,1
0.09681165256057145,0.2902120049699015,1
0.8653075017207177,0.15969966213016096,1
0.7631213751386285,0.4982655420599088,0
0.023176298216351032,0.9452328040692373,0
0.35289508885635534,0.05054040462789189,1
0.4705868533681957,0.536690749288927,0
0.7275080633593919,0.7638567641619896,0
0.19465530188771907,0.5532229266211517,1
0.279720677623982,0.9890907006207226,0
0.39390371272860714,0.7948972283809458,0
0.19905788155244997,0.5091225162251821,1
0.3330407053527672,0.47374415039519,1
0.32796584763652625,0.613068121064678,0
0.29923434252831826,0.33637345215167835,1
0.2997905647374137,0.8157488332438242,0
0.5837021418487863,0.7967548139301471,0
0.4745902140850605,0.9670706961720509,0
0.7214001122963067,0.58352327704764,0
0.8411671249582643,0.14777570830033182,1
0.10989552133369684,0.018937367506612568,1
0.41037740932270506,0.774972301807091,0
0.06228128601443195,0.1380824857852102,1
0.5254771514000354,0.31375259873781713,1
0.3542869886448128,0.7719897841487408,0
0.6100765800787515,0.1922641691367134,1
0.972910627590569,0.2976145652769079,0
0.31704074501844803,0.3488031742013066,1
0.12187410573271507,0.6766222457825457,1
0.9546088633914613,0.8046158339565703,0
0.3463635140956165,0.4423761118648354,1
0.5385779237086528,0.9330239337833077,0
0.5868304985708152,0.2424580384102868,1
0.05249110683946279,0.4133013660482586,1
0.00518144640713003,0.5503525657796167,1
0.8783996215142282,0.4774485204408965,0
0.6458979178902698,0.9079369587356224,0
0.7231176782424233,0.936669379750626,0
0.17578870753886255,0.919634811850934,0
0.9366087447777628,0.9621313800833424,0
0.5679618686644954,0.10730069077353799,1
0.5433004835569749,0.49391242034181915,0
0.19281139827380978,0.11264676102015447,1
0.18619906912806772,0.736617895492257,1
0.17549491383846472,0.8561465042734577,1
0.0867377698483559,0.6692558534099542,1
0.248047083667145,0.26078527706544385,1
0.3019458396916147,0.7228825284009974,0
0.062124331800536114,0.11822484780397258,1
0.8951183698162541,0.703557035102256,0
0.2950376001562468,0.614625448143849,1
0.7477348371508565,0.6057389480890694,0
0.5375176876932009,0.6640944393396638,0
0.8731350584877333,0.08187030647327487,0
0.5641687222734748,0.06175804755668379,1
0.1498523813824143,0.3281176377422065,1
0.5831476784410176,0.09094164445168784,1
0.5132478432016415,0.45679847571187604,1
0.7232800798250023,0.3959487099532575,0
0.04528980272782879,0.34452886656213455,1
0.0690191461603138,0.9337755625849307,0
0.7658276829237117,0.978333284924101,0
0.38247961885137205,0.8696202853107085,0
0.6617925381254681,0.5393002639188602,0
0.5372584863980012,0.5288425395440093,0
0.022735327321966592,0.29836298870298184,1
0.8233604373757843,0.24751203850377557,0
0.7250239459089184,0.11284463876647732,0
0.8837566218453745,0.01564579636354957,0
0.5977848967315527,0.7032862668649287,0
0.23433927848756164,0.2172692101775534,1
0.28926345135391884,0.8157862567633168,1
0.6725319014369137,0.32066511539298315,0
0.22104274044603256,0.3005009537574196,1
0.9115776656205444,0.62599313764833,0
0.9415864098319118,0.6713425247457223,0
0.1492176078251637,0.37646018850713203,1
0.3007364187951478,0.7075767974879722,1
0.9677861885466267,0.5572867581992731,0
0.6467058515479447,0.9222261045112223,0
0.1904816184307383,0.2684615878549812,1
0.18816329393275533,0.76169641753721,1
0.8694738515245379,0.3329643108188213,0
0.962077556114459,0.11731619944333449,0
0.6044015340787812,0.2045131429778937,0
0.38066174437292255,0.533650127416263,1
0.49727729310098334,0.09860823156548004,1
0.9143304988974891,0.37070492143125844,0
0.14592271310254856,0.26077410990976957,1
0.15241141018414328,0.3298652859778599,1
0.6546079661210219,0.6848466123459062,0
0.6416944543987072,0.4905955825807824,0
0.7203135307620937,0.4883163212541324,0
0.05873205158073014,0.03382375716469055,1
0.7643388435720192,0.4123922224155927,0
0.009141461690661767,0.5057329196930651,1
0.6165193610843379,0.4832041536218251,0
0.011850968127892436,0.5294176468416506,1
0.8131572209139099,0.6740329521192103,0
0.09631389025140846,0.14889748574025052,1
0.2673247366766358,0.39689642249807144,1
0.9902330316397273,0.22585725262742218,0
0.8582191590211872,0.7595858501768448,0
0.0561149391289657,0.009450172654130617,1
0.7843763107901112,0.565856627951035,0
0.042551757617045105,0.21141705588454718,1
0.046561970741743286,0.07434805992565108,1
0.03290178015347189,0.9287663612546593,1
0.7522544698468651,0.7127113999493597,0
0.2404721943042868,0.834650560091752,1
0.7556092645208923,0.1399505942351973,0
0.9743233274359964,0.0536964319473936,0
0.7690056533654424,0.9548583969146658,0
0.2733270286287973,0.9925858784507974,1
0.4318479462395447,0.6796948580881589,1
0.7980551738027466,0.7131085326783857,0
0.6339008819630509,0.7396552889765946,0
0.30826745513629805,0.3599174973468966,1
0.44884367702145145,0.5547400006088677,1
0.09306426045987415,0.5980437977942729,1
0.3877995593783937,0.08469951692852251,1
0.5719604307495395,0.1695829233923255,1
0.4931239422107847,0.0632671502769544,1
0.07692136139515715,0.25169973778890287,1
0.19554822488026047,0.106972367580902,1
0.6201921878746893,0.8040764619573825,0
0.8595084671008352,0.9742253765046068,0
0.2008514887020717,0.31418328119544137,1
0.69495776767211,0.4910073128921023,0
0.8164945154329131,0.3929351297394599,0
0.5456290854508221,0.6817126331300877,0
0.7083670512560635,0.4384549543089086,0
0.7956568359959544,0.4091415902449015,0
0.6586629685323181,0.7152363912994262,0
0.4792346997726262,0.40080509732937364,1
0.5436452033874777,0.7907209170492592,0
0.6381803670108411,0.08498193405098775,1
0.6469998479834043,0.044296693527849595,1
0.7526827777296058,0.9657167777138282,0
0.5106762405250447,0.5187977668493495,0
0.39113416867750284,0.772342232462432,0
0.02456265302576932,0.10454935800606169,1
0.940676158146193,0.1416751768315483,0
0.48292599877938847,0.4761625312091635,1
0.3002640831819403,0.8101859369186981,1
0.677139332890884,0.16435409285070324,1
0.1601357112153593,0.5598489524898631,1
0.18445177515139366,0.6404788766600781,1
0.19732443578224634,0.5922031583603683,1
0.7523254953604916,0.8087297886312608,0
0.1869598356320934,0.3259849115988185,1
0.5277150196277827,0.6391085856661506,0
0.3479246374367544,0.8455178026695592,0
0.2974448346993519,0.6144845157129195,1
0.3053800025354989,0.1830445183314835,1
0.13786729853455748,0.383709962837687,1
0.6452600950799504,0.999899552563092,0
0.3145800146608443,0.45100097074665113,1
0.1365347146624959,0.8152159406538618,1
0.6846966705599865,0.4156304352741119,0
0.030860705643004804,0.7610566185454242,1
0.1682089774365737,0.45732138727344906,1
0.11321099529202316,0.11420665135896879,1
0.8226109277962613,0.04161052227023332,1
0.1024164388774983,0.8300707165425397,1
0.44973234283041374,0.3485769768223138,1
0.7756316498807736,0.23694605536668123,0
0.7107539594937995,0.6327706309271385,0
0.206942720751766,0.05935783363934111,1
0.32365361585468166,0.7040537617551885,0
0.9854883022617942,0.67929931592331,0
0.9187687118298253,0.9924862256446744,0
0.24967724193813978,0.711394848839169,0
0.48945872591563777,0.5774255293041615,0
0.6336277633502977,0.8801250813073235,0
0.9363361140885752,0.369071174075422,0
0.7741352904376932,0.732724026539487,0
0.3582227293409872,0.06333068606017467,1
0.21185146640773822,0.26853683831442254,1
0.5661421109171403,0.48533790400850507,0
0.09957474191620586,0.7838897618405682,0
0.4412859488764266,0.0006759315121042109,1
0.13191308738401353,0.6499971993406527,1
0.6545879644187941,0.25038927854910886,1
0.3963415669322332,0.3055092448442307,1
0.7036980397640442,0.001086303691723689,1
0.6799827251215791,0.009286947608460161,1
0.4223139337750599,0.13217515109256084,1
0.10242717044950667,0.3133514774409062,1
0.753157800991068,0.13314623118621216,1
0.008474741953009568,0.6500202131578069,1
0.15137413084428097,0.4117098943596781,1
0.10046511247763878,0.7524456465479524,0
0.31450366818216935,0.1398301888092337,1
0.6000078672258529,0.6075930989155233,0
0.6584053700851439,0.3016493335771986,1
0.2955420512420667,0.05456913101525296,1
0.11274366260380853,0.49958254127265755,1
0.9868825328431889,0.9339244016742159,0
0.3654124628480987,0.6829420490024262,0
0.016689401770856205,0.06753256927276718,1
0.7892899989930914,0.506610604274927,0
0.7018106386235163,0.08242781192464588,1
0.3099068856166419,0.5113046982953314,1
0.3907315029683497,0.6342942473532567,0
0.6986758816054913,0.7299583774315415,0
0.4344835886060191,0.45337184229714267,1
0.7406581802341782,0.11944300690788745,1
0.9530162017546976,0.5230053627284083,0
0.12693060748112484,0.7811239799369876,0
0.029356251172803494,0.8071078466573698,0
0.576651674714184,0.07707003128638534,1
0.5668861282384499,0.3676877778568117,1
0.7227783733258665,0.22840442315325105,1
0.24455145035670345,0.47176458957773815,1
0.8574851977479724,0.5528647884958645,0
0.32180201447206125,0.41625659850131536,1
0.3728081667378613,0.5020409425595828,1
0.981413863941495,0.9540794074604276,0
0.844846504261328,0.3273009217261189,0
0.5638067408241869,0.30390930726808296,1
0.49336067585488486,0.7726132629505243,0
0.24512687437658287,0.006377882751804065,1
0.8395740068961739,0.877198614251575,0
0.8490059877789218,0.7272150390409725,0
0.4920288768498976,0.05989507565318963,1
0.9212744029721064,0.8972874719314592,0
0.9745547901682511,0.08490241751648953,1
0.07483048432987749,0.5678207282892083,1
0.26099093892361,0.3150089154097583,1
0.3180577192661006,0.2719558718324544,1
0.5847080358041289,0.1554105513219367,1
0.5359245490900236,0.9646347222502287,0
0.11991355635539358,0.1576153770655162,1
0.04032980810866338,0.8359247509879862,1
0.3557427555042837,0.5134596753787295,1
0.031082093358759555,0.40439222644717465,1
0.46204324887623893,0.8038967534438501,0
0.9825672374836216,0.13071523754397796,0
0.6446850157085018,0.5823238014140631,0
0.06447203604690976,0.9024960819332815,0
0.829356177217418,0.33154989125227674,0
0.5738841998067228,0.8216854015322838,0
0.17280721183078918,0.21471610597002666,1
0.03464944373150591,0.6191765488458958,1
0.5506886652039805,0.06097906893284277,1
0.884652516224965,0.5258140582527797,0
0.9894036157615339,0.781915766845425,0
0.912677016598367,0.5023932555437417,0
0.21902018807309453,0.8957647816143137,0
0.5294322919654316,0.7668421684502729,0
0.6568644213762342,0.26652700106568306,1
0.9963920485064571,0.21941158604392486,0
0.8392222523059093,0.8452209023662808,0
0.69762656359958,0.9139800041285343,1
0.5636064867831937,0.5631088908640184,0
0.4922267238954052,0.3090530721512196,1
0.21880894169157727,0.5264485141485109,0
0.13048954561918258,0.7169376326908161,1
0.02191289624357229,0.5866091750912095,1
0.8606694665915507,0.9605587502757579,0
0.10103217018068633,0.3017651537254691,1
0.7918425249998717,0.9606621003687382,0
0.693560398292543,0.9288452089854253,0
0.1753516299902208,0.306823229297958,1
0.9487881042212877,0.9486981598499029,0
0.03238274292708743,0.6023886674509712,1
0.5655502461203205,0.9366877935542542,0
0.9823796549403568,0.16788741675158414,1
0.639102687904879,0.8866535152178218,0
0.06779478006423378,0.2566579415427148,1
0.7325844944987686,0.9691018251056852,0
0.5460239676784543,0.10142855963712161,1
0.6871604042171144,0.16265651174848839,1
0.3187169079566575,0.9516621314341206,0
0.7319850852713169,0.5470462586122314,0
0.6136447257788938,0.4827367864884782,1
0.8897532704040436,0.15710377733078407,1
0.6971967038073571,0.7220381045756756,0
0.23754828494724567,0.04963544303850986,1
0.36082892122727306,0.4276059574457135,1
0.19967480076094635,0.025735692731685744,1
0.8437690743469366,0.3083534001177294,0
0.09113687755067923,0.5441260292196803,1
0.4457752707944581,0.26329596668288424,1
0.06163936966009931,0.7522351421152871,0
0.5414490060060221,0.9707055371735758,0
0.8184052148653735,0.41863207493445054,0
0.8816538694176228,0.4762622810814686,0
0.5021014703156048,0.9004550614715918,0
0.12028187475543328,0.7571887556391934,0
0.8084607213193631,0.12618599863853974,1
0.9972692267787756,0.6272262122323978,0
0.9141739368985866,0.0670119530486124,1
0.2762008199072493,0.45815718112261516,1
0.5225620104498092,0.41959383422522867,1
0.758377387857673,0.9396499849871098,0
0.2860928540488724,0.5356334811459167,1
0.48558479228633067,0.6089621519524352,1
0.608655264085627,0.693661253167092,1
0.23757929391630717,0.7457498198391361,0
0.8173859253052775,0.30305495344809663,1
0.09821739027274123,0.8689000250991986,0
0.8258233317797505,0.26941998100876363,1
0.2113905021058976,0.8239694342551407,0
0.8210173923984603,0.5152697026095568,0
0.1356498210170598,0.8512953409871922,0
0.8329299330765513,0.836976677608695,0
0.7046339452200365,0.2739774984743589,1
0.12387285889069999,0.030563192381993565,1
0.8704807719184628,0.5868802484224268,0
0.7489611344849333,0.6888505376159543,0
0.5722580610203007,0.9649176092022551,0
0.2690835792689571,0.4095071964955421,0
0.008897986070045771,0.9115154380523718,0
0.2523904413606515,0.8050855691954864,0
0.42380680065961907,0.37647545227100077,1
0.6771961563873133,0.8243108214706636,0
0.6623554525262523,0.8432839500857772,0
0.29847592625329744,0.10810453058584346,1
0.8614916002518306,0.26114690792649686,1
0.14992929635415653,0.7654743883036231,0
0.6000333011455716,0.660530323681129,0
0.9974690995782959,0.2594262727119889,1
0.7080689593758711,0.5720424340368412,0
0.5346351015442131,0.784897055296117,0
0.8454192442445952,0.8406386945964,0
0.12794413969605334,0.2586518505602079,1
0.6797123692899283,0.33563246320511875,1
0.30708527133220853,0.7880904368075993,0
0.8512138882114102,0.4705365676706802,0
0.07121573740407583,0.8894260614703878,0
0.29835575381746327,0.05406197064257512,1
0.40919184675210407,0.5694035879734539,0
0.715668456110036,0.7789411774338145,0
0.634498969152671,0.004713501423993849,1
0.7644837361457579,0.4895770906300164,0
0.6334875407025942,0.4033934803979504,1
0.19941425122811696,0.373101405427371,0
0.19057670994040454,0.6767481416771101,0
0.3443497740633209,0.12893080042830274,1
0.8238438296744104,0.29820225349413876,1
0.33783515120793295,0.8879740438370417,0
0.3592508863666324,0.18842603389086943,1
0.2284182848358255,0.7271688281363213,0
0.16898474189014712,0.3665914513998485,1
0.2557891739252929,0.5347334341938405,1
0.6535676184007526,0.019741766514145165,1
0.5472823847289255,0.4743963383277372,1
0.3011164547567923,0.661664576090722,0
0.13716352297980894,0.8306527204708898,0
0.11401255268424793,0.10626370830639498,1
0.5231461075925806,0.20167318998218942,1
0.49635471336809267,0.207693984271615,1
0.6716331324652048,0.9068800442697921,0
0.09008267357592448,0.5117053469646589,1
0.23116028649174591,0.9886659307576041,0
0.1747018089453909,0.03944451996869358,1
0.7385401957921762,0.09499847033058029,1
0.663355027490844,0.17051227635637534,1
0.8784755373974736,0.0929513154374223,1
0.962309930149754,0.27183309075019013,1
0.6488464838722637,0.7969095570354069,0
0.9424669879999,0.1593953974821649,1
0.6783931362492055,0.1812605605373021,1
0.6844641333814728,0.8385364765471117,0
0.11293747937376741,0.41128426373517424,1
0.7045681764806231,0.6779289210201643,0
0.9778955575507985,0.6698443582143154,0
0.09524213845169471,0.661713262845963,0
0.3848766174067143,0.8390330212297873,0
0.6433987165568129,0.15692737330174122,1
0.07486524247698478,0.49164796114440124,1
0.22270652316879902,0.6433173148232518,0
0.8012612877267221,0.44809858566537386,0
0.497373348066501,0.6533730031383718,0
0.00016971547833644074,0.09089554691153223,1
