feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.8461037132948555,0.09229846771273342,0.42357577256372636,0.27668022397225167,0.0035456890877823,0.7711192230196271,0.6371133773013796,0.2619552624343482,0.7412309083479308,0.5516804211263913,5.20494265204419
0.07524386007376704,0.883106393300143,0.9039285715598931,0.5455902892055223,0.8345950198860167,0.582509566489794,0.14809378556748265,0.12744551928213876,0.3082583499301337,0.89898148874259,15.025633255714864
0.7961223048880417,0.8607025820009028,0.8989246365264746,0.21007653833975404,0.24952973922292443,0.10279362167178563,0.7801162418714427,0.8841347014510089,0.4063773898321168,0.6206615101507128,16.186634582798963
0.864605696219964,0.9762060329309629,0.8107717199403969,0.8814162046633244,0.024786361898188725,0.7365644717550821,0.33218546794642867,0.9308158860483255,0.8022351389371389,0.8640640283752794,17.47894435761075
0.810749316574389,0.26680570959447203,0.7873745091354711,0.10809562640295711,0.8721667829060897,0.8585932513377816,0.22243371754566443,0.816586605596929,0.4603032346789421,0.30519086733860057,13.580028253532227
0.02366443470145152,0.19312978832770866,0.3282619511977065,0.8643529420302863,0.9668891040483611,0.2791249927218714,0.6414817386076277,0.39967838436006087,0.9811496871982601,0.5362157324787219,13.521727403855957
0.9392371403247157,0.11534175185142759,0.970400611022228,0.17856781617246364,0.9625343157615555,0.2654663625229686,0.1084025472147111,0.43456375856464435,0.7285450606527043,0.31367731419499123,13.421830783800068
0.38519543334472717,0.5765880434965995,0.25472250613858194,0.7087852838341706,0.0016912782186294661,0.9255751654990827,0.5384519970927919,0.7194299991448455,0.7419500778394765,0.6706285044329995,13.98370549562395
0.3642214717812642,0.06997381112631018,0.6642376849112723,0.3302000360425964,0.31391564505835967,0.8480152795063355,0.7197542630139502,0.3003222682112642,0.30928466220865325,0.40839290861921684,5.526180882662877
0.12728779905915322,0.4204463337729083,0.940363670730183,0.6773179452727329,0.9028055457325826,0.6155149159513805,0.3009498745655653,0.5479372131356982,0.0004059396972875273,0.2869137168689272,17.3208555080278
0.4298881499898346,0.579984781195682,0.6547056237030716,0.4649881902470142,0.4421597993048074,0.2137014009891003,0.47318618590932626,0.9011808258282542,0.7960247601267803,0.16969139619805473,15.432421785278303
0.6329408557657957,0.3351882554098009,0.8184234645366643,0.7511381375407322,0.672795670557167,0.22464066599728827,0.19912993272657664,0.024425387726826342,0.24484254407835015,0.47513634421880513,19.69707814539173
0.8497376946247319,0.0728282291845691,0.41444101099771935,0.6297653807377137,0.1944352367397093,0.6963542504905049,0.49437716901043693,0.24398443957843885,0.6560580111117841,0.00554481813803176,9.358573711652674
0.10658729656353894,0.4251461939427341,0.17588668170653166,0.9579660422795397,0.5179577504437408,0.05021838514064092,0.24919827965997166,0.8483363473516597,0.45646182547017256,0.8014166017222645,13.974713170445105
0.6675777325863531,0.987892453066448,0.5954523184694197,0.9500396084431559,0.891425925810437,0.6126523227617628,0.7192739612759671,0.504778164824402,0.830569169721415,0.5478719506108284,24.228099544942854
0.4746744368230533,0.25919154846501935,0.24723973750965955,0.6376614367761563,0.7658136842971655,0.5212998128279821,0.6267484369817813,0.2745974469175383,0.07748335386473582,0.2857281508631525,14.259962077348098
0.2717151070821846,0.3197095684187623,0.5401522225184564,0.13837406151615572,0.23126147972818678,0.6939498122990523,0.7064191416945522,0.06422885071387807,0.4075993696665867,0.5426111405039153,4.679994475308247
0.4201435177734256,0.9048384783401769,0.5840794142042252,0.6955229864979681,0.8567320323039342,0.7655945761180695,0.38038102892771164,0.0058960835839930725,0.3517588026718247,0.7534751250593859,21.023599428749414
0.8534479505691046,0.9534303384701063,0.41902128262982186,0.7475156689780508,0.5461323097338391,0.6032525889412413,0.2205386943238189,0.21942163462143616,0.4358359760466366,0.02902481994671524,15.084470662974027
0.4043166691376371,0.16504473120350882,0.46739014923231015,0.1276277972811607,0.6222569609740647,0.02696645190513769,0.3940202563397047,0.5643919830247741,0.027102046340312436,0.6427496480093358,7.782265810632472
0.13569948723056424,0.4616984440515117,0.05028463348862755,0.37910386418813957,0.21166028421148153,0.32684580488130854,0.7612297078940271,0.3791262155641363,0.7520098235547849,0.8319242851552726,10.843911964911923
0.01938328705001069,0.5394190479225337,0.9999078285092092,0.3499603437201839,0.650144093249875,0.7812330496108949,0.6517546552438894,0.7542332040595262,0.9496117327159889,0.1993606823625329,12.49026986468607
0.020380017320332344,0.15238234578479037,0.12622097487420625,0.6694588446199107,0.5639695819300191,0.21796454090650363,0.6994649712461508,0.7668980983562408,0.16778914336780226,0.6072474938909317,12.399785492166018
0.8193011743110851,0.9647207730340877,0.10809874965760657,0.025678425497466018,0.3119572443946952,0.6773472868504088,0.9581728382058959,0.3966544415166273,0.7150147050494684,0.07599647784305996,10.514324343861722
0.6906144159329803,0.6272423956010444,0.10190130544597653,0.772480884951224,0.8502932390887963,0.6004116148168441,0.12105506506731512,0.9838443515146713,0.7826353463610196,0.347203765308449,24.059986999829682
0.5059607896770779,0.3412311748612832,0.8495756269995773,0.8223309180900581,0.10553887064399858,0.9607875672145786,0.6355851061014459,0.8287073110024582,0.7073086437060769,0.43548714500767705,16.77549923574247
0.7337953040133919,0.9654737312380777,0.27008239638740084,0.8081992188067559,0.5381729064482558,0.4834975038831961,0.4355744930038943,0.7310262143051223,0.26839553804922534,0.8517131600193318,19.968046827753874
0.881631184002772,0.243863439190956,0.46470846660323173,0.6103317042305206,0.37898930412826404,0.02869999777008958,0.8509528363124591,0.1818398571576918,0.212119850179739,0.7978323568280965,13.903361471047457
0.34033884316428364,0.8803199797582254,0.7011837503322016,0.2762685757561849,0.010151114438677111,0.9480625777770312,0.08561296195802126,0.7200746641041943,0.48857784684878736,0.7581646534824664,11.180527855894825
0.49082133507858616,0.7929328681323174,0.09305335055467168,0.22159640047253015,0.6917871552952018,0.3062060301300884,0.5815555853323672,0.47326048875952476,0.5309219311457678,0.42550381270521476,17.045358621844397
0.7459354367136096,0.33079129719593015,0.7028549421857689,0.27091642697619633,0.2514036762009415,0.12065588475230582,0.1925842934515174,0.11955474125505283,0.5358639653837498,0.762189609484103,12.064404683708117
0.4841985872127087,0.7245850010930516,0.9766070228830568,0.5246368691086079,0.282998703274955,0.10052610809079077,0.19411757809107344,0.2274831634825547,0.17944154368540333,0.014148367256063832,20.767667528147083
0.5341350892676633,0.2743113267832673,0.9742949311027379,0.5533589667986083,0.6974173929101944,0.1262794929584089,0.868461197262944,0.49087869452377886,0.8727197349985346,0.5740642196263323,16.904213756284786
0.18436367039008172,0.051376717183577836,0.9410635967681032,0.4777291872656877,0.8221156452994304,0.40070744225193977,0.07408217025563979,0.6294457069519983,0.05360907429253314,0.14919758447365516,13.282079235944735
0.5628395970845642,0.3038355118422277,0.9939181227102202,0.11845156221146158,0.7644434453261942,0.6063176512429628,0.7907408298434194,0.22568713706503463,0.5225725351302178,0.45051446488875424,13.1470484741939
0.9900312604667979,0.3053802443193604,0.6210273210721485,0.6096309122451303,0.740089305484545,0.947590200325378,0.20778790582355133,0.211025195305393,0.6604281371920366,0.15705709338087714,18.921365524912172
0.17381354832643447,0.07506486890116792,0.002675722602885733,0.4505037046177024,0.5938111951195633,0.2912592890310276,0.23147623455602584,0.7069558298790333,0.7029875580937172,0.45403132640704325,11.960393113256941
0.7878280266467313,0.6250580071642219,0.6611830428533678,0.9336684584455133,0.42513896610421165,0.5445623787105787,0.6476347234024807,0.9084114452126061,0.8266311596500596,0.07140983685581415,19.88282265938104
0.16592278922072468,0.30761181261423254,0.7489577220696233,0.5692070493190924,0.28861058830584174,0.12435365817470823,0.6886779912120937,0.6997336849757173,0.9426762407440408,0.5004721771179256,9.562093029199882
0.03986078418361305,0.43202866416077257,0.32232158335829997,0.2503679024120039,0.0913268866309852,0.9619111021928367,0.8359586139061813,0.5751991092199304,0.9507862778063524,0.9995724168774514,4.148417924737858
0.6722815843032393,0.2695110259670539,0.040231673144616176,0.7562688304125571,0.47050082325163356,0.6515094894336864,0.9160727879267675,0.18148914722312592,0.5853296252778544,0.6347847194540869,19.095805819308605
0.34796105629465046,0.333308393665092,0.6701335095211854,0.8577330944003526,0.3298036635789654,0.6936736739834325,0.28821779536145575,0.9451935395632106,0.8135660347379726,0.5500966089717829,14.391472030582165
0.45482590860172945,0.3145171571701679,0.3232737862759947,0.9701847268085771,0.40417505700074563,0.5145962523291051,0.9881192147817541,0.657660386483129,0.542593594357195,0.4132475707993215,17.05389302824738
0.7564431540555737,0.625408742145009,0.759990536061017,0.20355823835027387,0.5492196390853317,0.9276727608444477,0.43811609507237825,0.6982500291221723,0.12142608336261984,0.9731468158216944,16.97361006732735
0.6088716670819649,0.23929746232765037,0.1583781638052324,0.55083900700267,0.552251409053733,0.09320920128152255,0.9922571393952196,0.912929878484168,0.4614478941787834,0.11746614908955755,15.602629476873954
0.7166033259917911,0.5088720150695117,0.2734248967132742,0.8347239455766944,0.9802446326033755,0.24373090607513836,0.5512650768804697,0.3835860132471499,0.9218681499315619,0.508240891592894,22.363170268672906
0.8793262551464761,0.8640269344285881,0.27624740282204097,0.7900061820031135,0.41494242355134514,0.9342483936825201,0.5077376758096565,0.8205494731855784,0.28283898328282664,0.2985558497717672,14.67246479605626
0.489640346655701,0.1485954183827891,0.5385805777038737,0.34512394169300753,0.551917417070811,0.543430062958673,0.4553446168665011,0.3217773502290374,0.18865237370710541,0.6974984276205713,6.588703363409507
0.5717976419849011,0.2335624460578931,0.7755444750992588,0.04364729909730192,0.7447051515651959,0.7052278810250026,0.8114089025648769,0.38607875249098234,0.6636888294845347,0.820747551709555,10.913092409969765
0.03701961134557619,0.5022911501329659,0.590180429309567,0.8697003133622154,0.8741903740543083,0.44030620977067714,0.5259510868075614,0.4569280744742422,0.7224438275706426,0.4099786197463644,13.673831224481523
0.6547813264277338,0.15436121877154885,0.46949060098473194,0.9692036305742172,0.3385612340514317,0.692704598586882,0.6498366525792726,0.8517652923506914,0.8523413365658931,0.8593421841682666,13.889491771778495
0.718717425222983,0.7594018093343636,0.8723830173985363,0.03589909983768658,0.06842074718155144,0.6311610168546405,0.9209290987802967,0.9974259229562153,0.746766366737927,0.4339714719231257,13.968498876692589
0.09844312638319797,0.6337478287807913,0.8725792326070907,0.4436785516617058,0.6940011627932345,0.903424062050486,0.04599096867721275,0.7961434651622118,0.2933677759652088,0.37484108977531483,13.381468306807841
0.5659280619159368,0.7925194738809532,0.16998364906809738,0.07896835065999463,0.8708395986448548,0.6197103685374153,0.24082979185631304,0.9128290160235548,0.14311772012850965,0.46114991335499755,18.166809091473723
0.2539773394135423,0.25532670815915404,0.009397431454871041,0.8046330769751463,0.901209423598883,0.6776108856990795,0.15797562207178695,0.44172978360381443,0.3455656244430817,0.5875717051264214,18.71412094042208
0.25009822440770124,0.8453039251425987,0.19921699910889235,0.38469324896734547,0.4832080610592161,0.23720570192757462,0.5719226923507389,0.5748119301786451,0.9926920436268976,0.29523075388326936,13.431128695895005
0.9779444845768627,0.6582298159286807,0.27448038017822773,0.565929016955699,0.6857994927340121,0.7446688411653252,0.04904425077599994,0.6064064930764745,0.4967272865238703,0.9041552908937254,18.699683387495394
0.607064998164266,0.35232095583531653,0.6366178780058919,0.6208911631303041,0.6777644586233594,0.720928376670709,0.6591815403167537,0.8383371169625166,0.6282481036868983,0.9034037040729679,17.94083259428421
0.6463406088905228,0.3089328839526361,0.4408231901628116,0.5795738053684028,0.7323597679392383,0.09013337574621894,0.2951104516291553,0.7474808649383715,0.17564007044430663,0.13215979774678355,12.811146186132659
0.530852373702785,0.9134869744816969,0.8304726195673974,0.2569700845632623,0.8246898125424073,0.4818478298737412,0.8064884937937665,0.746559350717045,0.3387152538018863,0.1151697074497594,18.212448516001437
0.9628932928688776,0.14075701500588267,0.9665002094627521,0.8601405968988218,0.7242167120755182,0.9799422427819034,0.9672697473000323,0.8045876440205619,0.3657750494055664,0.7906819685889375,21.940871736476076
0.45478602773387466,0.6728283818737536,0.6723407973510132,0.584560091652166,0.8224173012267743,0.9402918917795542,0.10834610219923069,0.23382190221158317,0.025024649646482322,0.8842348452148522,18.859434312070324
0.5614073822498789,0.9152559087431594,0.22136720007399002,0.06321704116019544,0.8238553513904476,0.909387638427892,0.30219017452925023,0.4082958557954127,0.13977701250722108,0.9462615328819463,15.904513534983385
0.0971919986218216,0.8872593085285023,0.13566404870633653,0.4536437568888926,0.6704862188501712,0.7431401215231715,0.9459740857794321,0.41912675341472283,0.7422690147653158,0.15452290240983502,14.31740674821114
0.4148845274368069,0.0990216347105285,0.4893470377896145,0.4081158856977005,0.9515215253810595,0.032716286855046905,0.3705299587344354,0.44338308606070165,0.950555169851427,0.8554501933059546,11.36256502355966
0.5444658614821449,0.9778425294520467,0.35867384121231793,0.3981396427443731,0.18980856216107955,0.12215971908726375,0.848033188463681,0.45471736857051714,0.662768738061978,0.6417044672332176,16.16740010628338
0.5971459595195451,0.02135745473637063,0.7867945904546167,0.24356889716402363,0.12592388530804288,0.5645779759079633,0.0686101528243559,0.7651573758885845,0.2071573703466585,0.21595135191867476,5.7206393182322826
0.1475541799414437,0.9005310356317582,0.0028355514800163517,0.8584061263801763,0.144687980320508,0.1299921314434368,0.25065419672812383,0.17449712090139347,0.6610576425973168,0.02578014978619836,17.653404990303297
0.014860327230708847,0.7899846642347539,0.23793160609046304,0.32377146196202244,0.1742462014061772,0.05239901786117651,0.7417180569541495,0.5260855265978671,0.7456652750339957,0.47624596542325026,6.061415203226065
0.10905401000384551,0.5038386897858214,0.9454156429701063,0.043365036899171705,0.7832269959803796,0.8669809077598383,0.5214512147130841,0.45804252209768204,0.9640261831220287,0.06082540749450582,8.853857349087935
0.4789819109983633,0.4016172545125605,0.6860974960622327,0.4902688541442253,0.9097008291152293,0.0734907157664505,0.08079047741079193,0.60829742363344,0.06568223332011391,0.2750159995579532,14.980851369908155
0.32518544331866794,0.9946277558609236,0.5305568374313245,0.4537154175754716,0.6054267915353129,0.09917846167904198,0.7017794185460662,0.852792737295575,0.6509166648813054,0.7689627301047386,15.148002343171706
0.7208399166575992,0.2150230663274969,0.4515549159652815,0.2284935743645844,0.3389316188351752,0.4534989029074473,0.41598965026149526,0.09508583927563086,0.426764006260958,0.6651078630603089,8.300569626522247
0.9229850357343844,0.06713330813664775,0.8317718884748545,0.0932301017036774,0.09656443256578562,0.7387959984887157,0.8117692852773923,0.5563707356153501,0.586465082739477,0.5615864139920724,5.959688437340686
0.32964598141620505,0.1222312853545593,0.35359807963376766,0.6653405200029154,0.7502842502514783,0.8680921488690649,0.7210606787461494,0.9683986253114745,0.600410091224677,0.351646185693149,11.485552470385738
0.6567363029881521,0.22424486910756558,0.10821838192726663,0.8453734186013451,0.36756105061535016,0.7626056319368497,0.5741000043314627,0.8072213711523444,0.8451551613283581,0.9745466021257082,17.49945685201756
0.8184268595406696,0.6135732805354648,0.6426991638298314,0.0262538314535834,0.9290842909949364,0.829460789959663,0.26744772515411064,0.1804160719608544,0.7026987728656047,0.30898468882991015,15.255789743813088
0.8698627065364382,0.5663210947613763,0.40078434399951557,0.14187465415126865,0.6331720126555138,0.03065709838090591,0.7461117620057067,0.21513288003351094,0.41983249376450316,0.3408959817693328,14.872306593904444
0.3700530924770039,0.7215959677426732,0.776835619966741,0.5675935566143973,0.0849570399771793,0.05260882642552178,0.15740989710715314,0.6178381819260306,0.673968710613113,0.27210284354621894,14.466554816997261
0.4420441866977791,0.27316684436476946,0.7549431436683707,0.11381750811020175,0.42991363339789035,0.28324647008044934,0.678486254760133,0.4866327533642508,0.6671325587363496,0.045417362604427525,7.309770561930245
0.39526339608762895,0.5993249569444504,0.007687085899882873,0.3014193620184368,0.21123397922031228,0.137234805257327,0.2555195040214593,0.3281223559378411,0.0077299065693119395,0.7470141234297678,16.13200784474603
0.7036712633826636,0.5002623465562132,0.8333542024198782,0.8062001865667638,0.07207549659215784,0.8617643620225885,0.04230226156279138,0.0187415365856457,0.9211624345024124,0.8621100136120664,20.457030797383627
0.5757591607368311,0.573399680885843,0.7094989615689342,0.41769395984348057,0.11517337266379823,0.02085655902474881,0.32476817944551384,0.8013221543104522,0.6181252633042402,0.8320259130717071,14.616383012121481
0.8444843598146969,0.24331647482273366,0.5888712883029119,0.5239625430006316,0.39576669685933297,0.31027456183586133,0.3395132811484639,0.33306862249313196,0.16813270804568659,0.5104832845421483,13.185116179797669
0.11402663983855255,0.509952062322972,0.9059227315800504,0.3493752654723803,0.7273791056739043,0.8189486015248519,0.8150370057500141,0.23626884894672429,0.14644421827769438,0.19727180282398327,10.89065349534193
0.6555090105187391,0.17714612894722914,0.7728480892475602,0.49411702501738863,0.7544458252469858,0.7598771496077484,0.448905256995063,0.9241542583856593,0.5644917834027993,0.6352983190605934,12.756148412877138
0.6245217794418948,0.8642468748314162,0.6272174068997718,0.1509574013930769,0.06828625849575609,0.44220806383628486,0.3028204351390129,0.2746736674861592,0.05617212021307805,0.5073368852897782,11.690538086896119
0.05689005083395238,0.8316966316631215,0.076731001173455,0.8642500339252391,0.8552933714560903,0.6150083884155736,0.5070678173339551,0.4627116589272723,0.5543163713383039,0.7918177972653585,19.001688404951167
0.8958767655568026,0.44973370365090626,0.8098159176979711,0.6518374546486099,0.32152676288042836,0.4756290279430695,0.15086107669563853,0.061873700101100715,0.10350187727039162,0.8991268339557735,18.707249329202206
0.5045490015009574,0.17255891143636493,0.24774372359828423,0.437758274309233,0.4394217917626243,0.5227480352655456,0.15874620798154138,0.3728519821013271,0.2828935786144179,0.4087693972473203,11.866486673841614
0.33836714684141955,0.5978858623829895,0.7892269315636647,0.6473053569693069,0.06591185427971746,0.09450594751509434,0.678379344840081,0.2841469738781137,0.7237336550024618,0.6565640864104779,16.102656804376238
0.3333620360605566,0.5827395145864196,0.14142838058431784,0.3498207875358442,0.9676965076927446,0.698479962811881,0.39195798433536033,0.5950412281515748,0.9380021995657608,0.30958188741596093,15.510983747013583
0.3766793060563002,0.7916619578635435,0.813184783814801,0.6701163999947225,0.8289589728944645,0.7387746721294828,0.6854144402775763,0.526393339734174,0.6460248207334879,0.4234063663221037,20.251194339520502
0.18026292287684464,0.21419266120890035,0.9476682675343469,0.4862709208727273,0.22654304653388724,0.1375653531770793,0.07716508430087632,0.8444283886858833,0.10114076366789415,0.770874720363101,11.937853714845458
0.835119826634556,0.8836821654925616,0.03774749235756125,0.33676437196428155,0.7663076044472416,0.13104904142950802,0.37671987082252467,0.1622472120884505,0.8313450566891255,0.7710978137309884,19.023803241429246
0.43767340513834674,0.41085861149653347,0.6763629221885329,0.23753020144692505,0.44419870980527565,0.28492793256335824,0.7485365180954363,0.44892796303334037,0.5340111496982611,0.3094678965627896,10.01122900778711
0.8086238710907864,0.4690156050322527,0.8351133927257074,0.3678409582250328,0.9471301702441229,0.9844397935315773,0.4616799784409892,0.2817717327037754,0.3818724341907105,0.5274597884614827,21.750645752688932
0.8012592241515476,0.1383985346034312,0.25000321158900707,0.6411790362044472,0.874116945052237,0.5545407454244312,0.10258973174840935,0.8458922767334385,0.8511660480847788,0.28506301405932843,15.05848789718076
0.7631168302916909,0.2727912995913566,0.9053062089782412,0.1473486559916043,0.4374725601949808,0.9464132630117607,0.2220380069069806,0.45112799022070893,0.3495850781386489,0.02667019080293853,14.145221235005021
0.23577807386343264,0.9945253512382912,0.3749126734177676,0.02818754552815006,0.9308259047499531,0.8391762876116057,0.6499606842941816,0.791380637482176,0.13759958772587166,0.28687939731326817,12.354941390266974
0.8297615831528226,0.6960719885759836,0.1387926918181862,0.7055361752890804,0.4486014739822466,0.005251198305617932,0.07922577127072128,0.2559239284370447,0.834963099282381,0.5488042454438354,21.437666705352967
0.11118686032423841,0.28810157803923053,0.30115119458622,0.04774944661885128,0.41982554375344305,0.7938991086394381,0.45711361663644867,0.110857895290015,0.9051468856619985,0.596739042818947,3.1596178434517554
0.016435352205894427,0.5153757302094061,0.24193813442099332,0.14357684024626005,0.42923889310333374,0.6148095827759507,0.24056423880654354,0.4165675952085398,0.6643713017420091,0.08561395498726176,5.549593032925496
0.5260594453221705,0.5073276965797866,0.9883314855964674,0.5541519524181955,0.3904537325600641,0.470135078158486,0.63567079146863,0.9810394225515603,0.25365026106921273,0.016242231108947625,19.639799417668602
0.7885200162795153,0.3448024931633913,0.7329410214506417,0.6282569624756564,0.7715013741098591,0.7351869848123113,0.3325186083719849,0.044335688295208175,0.5460137452076915,0.8135088655560881,19.55356681582353
0.46462289974703774,0.6953892519960639,0.6317358477583378,0.8114976818476064,0.06310053703222462,0.7761903997034217,0.4576795774473532,0.29344257117503125,0.043806275659123095,0.19946983371518834,18.821492669865496
0.041905941930381996,0.9333709799503973,0.5153835892544988,0.9891227022961234,0.5430306976541859,0.2533137652026174,0.7532909188188649,0.1911034307339109,0.3569741760353634,0.780841566978425,14.434161545275725
0.1244750082443834,0.368019174314673,0.8894865170122814,0.7433077055196212,0.8946374949550533,0.38664476826069216,0.973723584315309,0.49620322653702265,0.4975233924936273,0.9243104666269636,15.703695690706445
0.519275853534942,0.8011480874017738,0.7270813243426357,0.07892700605546787,0.6024532988302272,0.8223412795398867,0.545474397344637,0.32121142821459403,0.08006891107499525,0.6609192214581366,14.014614388437346
0.4261160728830454,0.6897648084454863,0.3515469837719921,0.042355162850129524,0.8700371750563921,0.3525593103084823,0.998150597773049,0.2745553600748576,0.9800272791942791,0.9479043786030863,14.464807549015912
0.07504116498815927,0.6375125378832983,0.3633111306509823,0.8010959755621699,0.6794106078146899,0.9527893962796078,0.14277946836254973,0.6075729033208553,0.7813119697434665,0.034798965798542025,14.862647900312203
0.36632847310714856,0.3828544016887777,0.5672446417241195,0.6050948288547855,0.6790620569133949,0.9488235292655565,0.3720133784706837,0.7630844717985795,0.5739217783338957,0.5294598815362896,14.513474890075045
0.39803404595244996,0.6495607367060315,0.24961165309339794,0.11344861258501804,0.7356748594794277,0.4990439602564668,0.3869873800392635,0.5616727107596471,0.2617766765874958,0.26028977113990337,10.162519945058367
0.285576877698158,0.9164789095418814,0.4912001952542241,0.12263742190397087,0.8528262903843227,0.45204268524539737,0.8986790307862303,0.44511119274245503,0.08779074110473106,0.6819292602506372,13.928843454361472
0.8455212189746995,0.31958777209997014,0.34742529473856454,0.06493907831607115,0.5421713612255623,0.8913316823538889,0.8513620507531259,0.7118091040072126,0.9273244567231778,0.6377000225640163,11.654728827871665
0.12136245507845689,0.20098037117768575,0.13887687203836574,0.7903730608077492,0.026284026808265692,0.5540214372595951,0.3689111655012207,0.8036617262885865,0.5516469339264275,0.6119483626205209,10.261216137454824
